"property_id","pred_tree"
"ddf8733adb641e15837bd728",387273926.201338
"17914fbe0c3634dae8ce9d71",804875317.220936
"09e4397bf9794fe24d87d07c",1135906789.07194
"302918a3460b98acb64fafdd",804875317.220936
"a7e57a8be8fc8d8a844cf9f0",528608257.377446
"7b50b071f4d795c9b5ad7531",804875317.220936
"91a7bcd95c0c960e4cc22d91",1067010199.78957
"5d4a23137173c0e2288ec418",804875317.220936
"751ba0c00d4fae1078c02fb9",528608257.377446
"e6bc998ad1d87c5be3559ab1",804875317.220936
"53aa9cd32e2a6aa346d3d789",804875317.220936
"06f22f7a8e4e78f45ae81638",804875317.220936
"2105c17a4e2f97183e24aa4b",828007512.365352
"ec13a869c212c39b6ba21b57",804875317.220936
"0b49dedfb53ec812962e31e7",828007512.365352
"69e6fbd4d3816c4cc37b265a",1135906789.07194
"ad46f8bd482500f3bb935737",537049674.50326
"368f7a70a62962bf31ec9583",1067010199.78957
"07412230b931192771072334",966159740.077061
"e63d334d9ae8b672dc7b7d5c",1067010199.78957
"3e1c2c5b0831edf78f7b7082",966159740.077061
"226277c02e8532922a1c769d",820807831.521663
"7902ada9116a1cf7458933cc",1067010199.78957
"b21f6e217d6733230a8eb7b7",804875317.220936
"09ac622c303bce9ad5514442",407488741.958834
"ea63bca8e3a77fe88d88fafc",649142857.850406
"a3c7c54fa12d5b57dd997210",804875317.220936
"cdadb2607807935a0a5597e1",804875317.220936
"8d041784b65d33c76e5245a4",828007512.365352
"e6807209b634455bad257998",427130287.584116
"b1e3f1efb232cb0976506cc2",745056881.399019
"dea95d98e8bff87b905f9172",1067010199.78957
"44b6382d9195ceb3f12d4939",1135906789.07194
"41f33deb9990562def18c917",658035839.171459
"0a61250b2c208d42a3077bde",1135906789.07194
"c714b30713eb7877ed3cd92a",398999757.84547
"bf120b883bfaf7641eda65a9",1135906789.07194
"90b34ed38e0f18988f11d77c",804875317.220936
"feade1f4b3b06fdc12ec213f",1135906789.07194
"00bff9be2d524083e3b3149d",427130287.584116
"f1e38e53ddb8a9d5b641d934",820807831.521663
"49dbaf0bcca86f32f86e641e",1135906789.07194
"18539b6cb6884f753e0ac18f",966159740.077061
"7586a79a0151387a1c0cd85a",649142857.850406
"d533a334c2ad9d510865fe54",427130287.584116
"95f7bbdcfb59b4cdb41b0394",1135906789.07194
"4a2ae08359e1ecd39b43afbc",804875317.220936
"e8cf39cada5b7755f60306d1",541851718.871746
"0489a476b376f7f6efbc193b",398733140.292713
"7b31b5e53015f8116fedb0c6",966159740.077061
"4c0892a39011cc6a37fc1145",804875317.220936
"92d7d4fa9fd09075bec14a3c",966159740.077061
"5e5ea93675900efebecaa19a",387273926.201338
"084de1226de9a6f4a6075c2d",804875317.220936
"54f16cb9563346e15b019102",584243270.055947
"512a6de80962ab797ed2bf72",1135906789.07194
"871befe27fa79fc1e1813b19",966159740.077061
"4e0b1df5e05ac505c701f519",427130287.584116
"37227e66adec69299f853e51",804875317.220936
"0a0e3ee960f60d04ffd6bc0a",537049674.50326
"82b15a5da307865c7045dd56",1135906789.07194
"44d596fa36e3992208292ade",686073852.556605
"3569024b3ae4865240973e6d",1267826751.3791
"31d3215c8345d48ce9734c65",528608257.377446
"147e7f5381d3c951fc446376",686073852.556605
"77deea164a3a622df41249f5",398999757.84547
"3cdee5304896e4cb9604ebe3",804875317.220936
"f5418917530b72c9fea14f66",569094583.023605
"ffcbce226963f10da8c53fd7",1135906789.07194
"2fffe55a1584619bd7c489f6",1135906789.07194
"3920eb3f72b96fcb58ef778a",407488741.958834
"d10bdbfbd411ae625dc80611",541851718.871746
"d61ac80c0d4737c3529f4a2e",528608257.377446
"f8948886cb4cb018eca25d19",369440536.477704
"da5bf7f1c7b2f4ad670e2382",584243270.055947
"f406c9c3c92e9b31310a50ec",576790017.536058
"171b560236ce760573a990fb",966159740.077061
"4d852bd93332172bfb081aff",966159740.077061
"2e1f7569d134a931098a2ede",823845351.013421
"6d8d2ba62c52445d78f687ed",966159740.077061
"65ae1a893abdc2eaa63d9271",1067010199.78957
"c9c51c39725d7df94822fb20",398999757.84547
"56ddb54e50deaf650a25e82c",1135906789.07194
"aeb330dede55fb66654901fa",1135906789.07194
"4f4e3350c429c6afc0bb0094",1135906789.07194
"39377d0d271da03ad85c7bd1",649142857.850406
"bda2fcbba2b412981e708054",1135906789.07194
"eb89d0b7914010148e6bb597",804875317.220936
"513d0ddf1ce44ca671675fe1",966159740.077061
"14cd5f188cf6d2433240b5cd",804875317.220936
"dbbe0b6f5eb07a5f9ec873a2",828007512.365352
"f9acdd3fa50068bc0180d008",584243270.055947
"4a85c36fb854e922936b57fa",398999757.84547
"937876bdc44c3b8fe063a9aa",398999757.84547
"001399d3861c5792ccb8b515",966159740.077061
"f28514aa4d6ffa36104411c7",828007512.365352
"3b185e3e31f7f5e6a1b3193c",649142857.850406
"f4c7cc4a249ae7037aa0b35e",828007512.365352
"b74a02ef5cc838952bb9afd4",537049674.50326
"75f5aff9fa70208ddd843779",966159740.077061
"b7273cac93fb7a0034039600",1135906789.07194
"b73bcc0cbfa173c9fa404369",1067010199.78957
"3c4c18326318a7207b589dbd",513965165.872854
"29a230f7dde5753e65b661dd",686073852.556605
"c083a5c64c4d6952accd7bdc",528608257.377446
"1cf29f882ee8b458b8f27091",1135906789.07194
"94c15574aacdc5c3cf5a406b",414242810.318284
"661f7eaf134a5b142843368c",535610788.540056
"14a5bf235097782f468fbf23",584243270.055947
"d2d46c70dc048c92c8e4f09e",828007512.365352
"f6faf74c3f4e02a6b333b7af",1135906789.07194
"6dfa362ff7a0d55693793db3",828007512.365352
"b070e3747bcf22ed67509efc",1135906789.07194
"7333f19416625d6f4244fe02",804875317.220936
"3c86651d9bbfbb335f15b544",828007512.365352
"9d8affa93ce4dc7c1a21b3a3",1135906789.07194
"eb8cc67810d95d1b102410b7",966159740.077061
"047f94605add5f6f84fc3f90",804875317.220936
"56ba332c82c36f07ba6bd271",1067010199.78957
"5814a1dd61362ded4f1d8d8d",1031009203.99989
"141ac7bbe9637f9e5142135c",1067010199.78957
"08db0ce5cd15db2404ff3d28",584243270.055947
"c38677ed0876b7996f596336",398733140.292713
"daa4d7da8d7df8efc1adc9d1",407488741.958834
"f15c6403c6d4e3676a607780",398999757.84547
"4d0cf77f8cfcada2265ac585",387273926.201338
"4caab3951bd6cb6dc71ac8a0",804875317.220936
"7cb64b94877a9361f20027cd",387273926.201338
"3f438d6202cfd4527bd8f983",804875317.220936
"b7763beef728bc2021ebb841",414242810.318284
"4cea8ea969dcc433fcb59d96",804875317.220936
"24fadbd1dec637edb728baa3",576804212.39671
"63cf422266e7c39a6c895b3e",828007512.365352
"dbaa5d47ff63125584bf7ac0",1135906789.07194
"da12ac932dd8a2fabade4bdd",576790017.536058
"f35538e95b4a567f9b834034",1067010199.78957
"6ee1e976768b68cbc8008950",966159740.077061
"a910019b3d18da92b4c6862f",1135906789.07194
"a09413ca0b723170c26652a3",1135906789.07194
"2b451da55be3683c33e4de31",966159740.077061
"561840990333852ace562b82",541851718.871746
"b6695af1ce28eb50d7a2c25d",1135906789.07194
"9327563b40f2a0f888c68f28",1067010199.78957
"3438e5d77044f21743e56edc",1135906789.07194
"63cde4fad1be942dc5ee695d",584243270.055947
"8e712705b7de6e791c8735de",398999757.84547
"85de01c0aa787152c77c6180",387273926.201338
"c9b0673becdedeede0209697",570447935.001119
"15ee6357e02b76367682d6bd",804875317.220936
"5f284a75ec8e9c72abc76695",966159740.077061
"37e696957da15625da71146e",828007512.365352
"96a478c359fea0014fde607d",1135906789.07194
"1a61721fb7306d55dd77b6ba",1135906789.07194
"a7577260fa10bf408f1997d8",576790017.536058
"b3f8ffa761119a5441a44ad4",1067010199.78957
"a5c85b445f503a56e0e2a924",820807831.521663
"5aac1a1d5da10b76ba4b690c",567038005.629912
"1420543e2eb5f38e4d38ba81",966159740.077061
"a530e3ff6d7bc1abe333245d",804875317.220936
"aa9988248c7dedb016d8b6ae",966159740.077061
"fe8ab5495cae81b5478026a4",427130287.584116
"b463c62e3c21e339e7acb52f",804875317.220936
"00a5133e7373eae3f0be8f2e",398999757.84547
"38b424cb0e54f0f7f2745781",804875317.220936
"c43530f324a3ac90f53a8849",576790017.536058
"abf93b2418fcdac14293c9a7",804875317.220936
"9b1be976725ddd512cd222a8",804875317.220936
"9b7f17ddae12105d47fad7eb",966159740.077061
"3caab5e89722761d5ab2498a",398999757.84547
"a2f40c8227b466249d6cb659",541851718.871746
"e6a5007ffb7c1321d4fc21a8",407992690.698417
"0d50b435188b7830a6949026",427130287.584116
"d4bee60a74c2e2235f507ec0",966159740.077061
"b474103c4b637ca25b5d89e8",626078061.706634
"ce6ddb82d2ece3b8d58fcc63",681435486.692138
"28403f16831effcb75471738",398733140.292713
"03f518e2e5861002772345fd",398733140.292713
"011a6d0f12ba108ef15076b4",398733140.292713
"93ac0b004ca60ea56cc2bb9f",584243270.055947
"1b70fbd3e46da8c47c3eed61",427130287.584116
"cb40d6ea6a1eab77a60c1ba3",804875317.220936
"87c73db5d50e8ec3a22e6ccc",804875317.220936
"9aea45bade274e4ed91ec301",804875317.220936
"43c22bfa9a14df7b0126c12e",528608257.377446
"6d848e54ee68e6d8f23b3b1a",414242810.318284
"e5cd7a2aed48057b0dc8d970",686073852.556605
"bc4b94c892fea57ebae3eeb6",427130287.584116
"e7bb12e99318573a6e6ce1cf",804875317.220936
"4b52ebb0f0a8878def4170c9",686073852.556605
"3e85b447edd3b23b5a0d3b79",649142857.850406
"15005fe7eb24aa25b9e3cee7",804875317.220936
"22e00f8057294350ddf4d42a",427130287.584116
"ddf2583bd65f02abf7ce3280",804875317.220936
"704e5657734af93d19a0e5fa",1135906789.07194
"cc1a11362066152d21d4cc60",541851718.871746
"12062de068acd322b610fcf1",966159740.077061
"e9804af0513b2f68daf182b3",541851718.871746
"f13d8f4b2e3114d71e5ed941",1135906789.07194
"11bccaef3431fc17953eb81c",966159740.077061
"ef2b9c11f884cc5f31c26f60",828007512.365352
"25986c851e13c92ede6c6d6b",966159740.077061
"37e28ed39a51956880d211af",1135906789.07194
"9530217ea0b5d2395adfcc9d",1135906789.07194
"d8607e3261ef1546eb0c30f0",820807831.521663
"22a025ad47ba22ea9fd1a094",426548754.072176
"1c88ddc21f3e8e4ca633621d",398999757.84547
"e45ba581daff88707ad842a9",584243270.055947
"d7e97cc158c6c54b02fe635c",804875317.220936
"04bb7cdebb8b66e783058248",804875317.220936
"d60cf6dcb7b4b40077536604",804875317.220936
"85ceb648cee9f6f3d221254c",804875317.220936
"f58528d3ddce3bc6c71bfce9",966159740.077061
"c269765ece36cd93058efab9",1135906789.07194
"919bdfeb16dd0bf67787d53e",966159740.077061
"ed8eacb8746dbcc3c2ef3aa9",1067010199.78957
"15ec532ec6fb73074b9b12c9",828007512.365352
"58a724e8a0e05140b07539b6",1135906789.07194
"2b7a5be93795a65d29970b02",1135906789.07194
"6dde9af12b6597425160a47a",1031009203.99989
"f0ec99c13c61e89310ca9b8a",804875317.220936
"65c83da72c07b8e74bf581f5",686073852.556605
"3ecdb7a7d178b48361340ea9",649142857.850406
"af22669e3ed10470623fd8eb",828007512.365352
"748c981380925e1247b9e64e",1135906789.07194
"78ab6cb1f62a7e781d4c4d0a",398733140.292713
"e80ba06329760362c7685ca5",584243270.055947
"3cecc0cc43ef46670a8e69bd",804875317.220936
"527e4b1b06637b5362c8f17d",686073852.556605
"cf9eb2cd0f20b13cc8816bbc",427130287.584116
"4b3a6baf8196a59bac8c08c0",649142857.850406
"9bb9864a6bcff25b17477717",649142857.850406
"4f7d630c921cff500705ee5a",427130287.584116
"7b7c0544ece4aa383fd5b4ce",804875317.220936
"191094739043620c72aad2a0",804875317.220936
"a20435d582c7646db231e7d2",804875317.220936
"1555743ec7e2f38904852860",649142857.850406
"1c7452cfc46652a60b7a4f05",828007512.365352
"97439d5a82f970e7f50d51b9",1135906789.07194
"7667cd57d0bec809417c9b11",828007512.365352
"103f6eaf04b44c4013acf097",1067010199.78957
"e6ef433629e193042bd30f4d",828007512.365352
"2ee7f959d069c9ca223115cc",828007512.365352
"b46625b69fba1afc154471e0",792165054.995638
"5cc0700421954934cd8dc445",681435486.692138
"066f1b68f7c053a196662fe0",820807831.521663
"645e1c7b799a489887086a1d",1135906789.07194
"f426c41d6d8bc99f359f480c",387273926.201338
"d1be4eae680cb16d0c842606",966159740.077061
"57a5f4f83a474ae156f207ee",1135906789.07194
"53eab0ecc3ff098d55666699",966159740.077061
"54022fa49ecd9cf290aefc89",966159740.077061
"545db4962e6294cc5ed07727",804875317.220936
"8e17bc9f09099ba3138c232a",966159740.077061
"3b4b303bbeece313f92cb85e",1135906789.07194
"d0119d7bb15452c473ed28ba",1135906789.07194
"1a36f98c62f5126c8064314c",1135906789.07194
"96a77e8e42d676b0da3fa572",804875317.220936
"d7d6f668e3e40d957163276f",649142857.850406
"5b908b8abd8dd0862440c172",1135906789.07194
"81716dd4aedf72a6a14392e4",528608257.377446
"47d252717c4bcae3e1ff19e4",804875317.220936
"4f0b2f7e4d787a108a4d2537",686073852.556605
"90a43053efa1d292af692a87",387273926.201338
"c3df4b9fdaa4dcb13723b5f1",828007512.365352
"4b905620f76873355d317dc1",1135906789.07194
"ea16314310144a10c81da9c7",427130287.584116
"0e5db1a36a521a5d2912b238",804875317.220936
"c53c58dd7b26902f67c3becd",584243270.055947
"6c17875f20f58b1fb211c18f",966159740.077061
"200020552855ed39d1af999a",804875317.220936
"b44b862cbd855d46954eca5c",528608257.377446
"ce47299ee877638c4729f60a",686073852.556605
"3a28bf9841e6a9d3f1bc293a",1135906789.07194
"3a488b9e24d9b8fc7c222e20",398733140.292713
"5469c33200ffa87952b356d0",427130287.584116
"b57174dd86ed451448dc501b",584243270.055947
"ebe09efa32acf6d680341840",804875317.220936
"33f7d5aa494288cc90d60456",828007512.365352
"de9a32ec454c2696cf75eb0d",584243270.055947
"df4400c44a166c851ff46eab",649142857.850406
"5dcc8f6a6854a864dcd27a87",804875317.220936
"bc08ce9f24533cd644ef08b8",804875317.220936
"2935cc0e053bf558a8b73054",804875317.220936
"f08001f2590d7b734467c58b",537049674.50326
"5a9892659590355b91442979",1135906789.07194
"ea34dfefac91681864c2bfe1",804875317.220936
"ee3b5d47d05a80c07751f7a1",1067010199.78957
"448ad01af4c5cfba3feeab26",1067010199.78957
"bcf43ae0b4b15ae168abca97",1135906789.07194
"8ccd326e4f515bf7e817a14a",966159740.077061
"94535dcf38c9c6461a73db02",398733140.292713
"9b3557302e940d4da341cdab",569094583.023605
"edf8c961862a4ff8e1e44f1a",1135906789.07194
"6e508fb72f189a4fa91bde58",820807831.521663
"7d0a4771afb00cf9a38ccb81",966159740.077061
"8c32b6b31d1a1d5736c4df61",820807831.521663
"da782fc0c8a79e3e250f0f67",427130287.584116
"c86e643b7f7b57b4482020ef",686073852.556605
"4632f1e8fc93e268ddeba07b",804875317.220936
"2cd372392fda500e6526695b",804875317.220936
"a05ef49ad8b2d6c466ac7412",1031009203.99989
"9f50ed2b7e40847ffd877f4b",1135906789.07194
"c00083aa30ba7d953361674f",541851718.871746
"50857161c59b991304f5c55c",1135906789.07194
"3676f63aa0ab23ca7cd344b7",584243270.055947
"3710ec95af4702c45f165279",804875317.220936
"16db516a238934a730ced1e8",804875317.220936
"d450dd622183c7cc43a20d70",398999757.84547
"ba84fbef80c8a82895ec599d",820807831.521663
"ee85a12b8f764bc15164dc7a",649142857.850406
"0038a3b703f4ec779bbcfe6b",537049674.50326
"aa643acab634ee591a2a43ce",804875317.220936
"d6438814f4ff3853bf6cdb13",537049674.50326
"a37522af63bbed2f4d10900e",966159740.077061
"0b715ccd3b3e01444b855857",398733140.292713
"fbdb9caee4455e99259cf921",584243270.055947
"b3c02569b8fb721934f51c52",398733140.292713
"c07e2ef0bed4be12e41c783e",398999757.84547
"1b4e4016cb766bfadea42f73",398733140.292713
"ecf4e968c925cf8322f8a0bd",398733140.292713
"6cc0e6bfd30ed93fca2bb217",398733140.292713
"3e7f514983daa92e49a7c87a",387273926.201338
"97a22807207cdfb341d5c50c",528608257.377446
"3f9e95762d2f2056e9716039",804875317.220936
"255c5b92d71a00c3a73b9aa8",387273926.201338
"58d24ab99d74ae4c449c90ba",804875317.220936
"51d1df6e1f28c40dc9074b74",686073852.556605
"16261339c3a99635717fcda8",966159740.077061
"1475cdbbac4aa486266e439f",828007512.365352
"2a9974fe07b1e4427e386e06",680648699.758834
"cf76689ebaa20c70d9db4d51",966159740.077061
"f9379319f992cbadc43b9189",1135906789.07194
"62313cfe4272d263173e1ea9",828007512.365352
"b2c62bb0cf8d210dc4635653",966159740.077061
"5d2fd288d33283826210cb90",1135906789.07194
"3454ab4ad567d2d22d990fec",1135906789.07194
"58be66aeab226c35330d57d5",605629506.490874
"315ea6fbd6b3261cae7fb900",1135906789.07194
"6930d8e260fafaa5c317dc82",804875317.220936
"0fa99fd0e8cebb71a3bb0871",584243270.055947
"fba946e4ceea37176170835b",804875317.220936
"b53d4d8d0bd4a0ae84fbc22e",584243270.055947
"8bb1a2ecc997779d1addf12c",398733140.292713
"6dd97377cbc262b07ea2eb99",407488741.958834
"5c50853824c890a5a7f0cd70",584243270.055947
"4c3865a97f5877090e7a9649",804875317.220936
"a3cb2a035f98276076f2d848",513965165.872854
"40d04ff9c405cccfc82ed5a5",427130287.584116
"22caf82aae904c79057fcb3b",649142857.850406
"eaf87358d89af17c3e004c21",1067010199.78957
"9ab5ef2c5650c4bd05248990",398733140.292713
"d96e3063ce77ab1235e2ba26",528608257.377446
"665d62a8019b27bf5ce6e6b4",686073852.556605
"56234f11aae98489ae00a8d3",804875317.220936
"76a5158e1a5c1f9fae8ee882",804875317.220936
"d974970034de145d469d09c5",541851718.871746
"7b5db1e4f4f47b4bf7c827ee",398999757.84547
"73ff6ce99ba5dd8cfab0faed",804875317.220936
"e1cecc8f17883ba6e2723826",649142857.850406
"857870b1412b84f0f19ed751",398999757.84547
"d89dff35fa1944191aa9ed98",576790017.536058
"86b89233e0176e034ae3cb7b",1135906789.07194
"dd3d529f3745159d9e7746b2",804875317.220936
"af10ec1529a63d0bc10b056d",1135906789.07194
"a2645174e4e15c49331f576a",966159740.077061
"311dcf366691c44243b7b89c",1135906789.07194
"4cbc74a93e33f7b4812e1a7c",528608257.377446
"6e0140e1d667cecd155c6e23",528608257.377446
"dba6308e2358f30b7ec33f59",1135906789.07194
"761ba98d35074faee3594dbc",828007512.365352
"b961220d34be930fada80887",804875317.220936
"c9c3973bb37b5c688a7c0157",828007512.365352
"79a0bffec81b17d606a606f5",966159740.077061
"135f6f92c4ec95847e8840eb",541851718.871746
"05858b1e4445f56f22e1f4bb",1135906789.07194
"623b7d96c0fa09e50148aa7b",1135906789.07194
"e61e5d3288f02b904d3b1e38",966159740.077061
"0d173e7afc8f8babbef6ae97",1135906789.07194
"7635a792e5002ab99ceef583",541851718.871746
"4da93e7126354a474d435a4a",1067010199.78957
"a4c71322f79dbbbedab3191a",576790017.536058
"57ef53ecf8b709ddc05aceec",804875317.220936
"65c3e09ee6f1ef0500ca4316",966159740.077061
"74d0b6e87c2045f95fd493c4",1135906789.07194
"4a3d0390e005fa5b4c9403f4",1135906789.07194
"a3aac701ae444b6d91b7bb0f",537049674.50326
"4afa3a1b63c076123e7a5279",804875317.220936
"c97adfa6f5ad3e3db6b80edd",1135906789.07194
"58cdc29143b85386c76bedbd",966159740.077061
"1f81176d8a0c61a7177c6c2b",1135906789.07194
"1c2e69465c75fb3af2d57351",966159740.077061
"7a10ffd970cc822108ce7cf0",537049674.50326
"3bfccc757ef82ff2774f2db9",966159740.077061
"3c753ecb3a4f8ce43077a6c1",1135906789.07194
"100e9e2623cb0fc52fb08813",1135906789.07194
"90a269d52e47c1705f9b6cf0",1067010199.78957
"34f4df9fce2ec05633d0cbd1",649142857.850406
"1e4fd826fc8693b17f6efc3b",828007512.365352
"efd9d848677015f13688453b",584243270.055947
"07cd866c871333283ecb2d23",1067010199.78957
"76a307d6b36b8a51115e91b2",804875317.220936
"080969c751cb94822aeeb755",398999757.84547
"1e37fb708b70b6b5e8fb5cd2",804875317.220936
"4e47d2c8ccf9929ad9c84544",398999757.84547
"3c877a0fbe08cda958ff8f46",1135906789.07194
"ae59a0d6441697841d86cfcb",584243270.055947
"2fdb80ee4f9a35663e92b3b2",1135906789.07194
"3a513410a390c75fc14b0b3b",584243270.055947
"0616401503f2ebc05af7ce4f",584243270.055947
"98b973c8597d5805f87dd074",804875317.220936
"7063abb555d919d5300af3aa",820807831.521663
"88c4b21ecffe12cb6c408a6c",804875317.220936
"75a4421cced1111492d00298",584243270.055947
"0482cd89d767b3b7de976c3a",584243270.055947
"bda9e5d8048acbbe5a9d49ea",398999757.84547
"2152ed6b2b2eaf16ec272cb6",584243270.055947
"9bf2e0c1bc82010e92da2540",804875317.220936
"110af3c21ecdf156898c7c0d",804875317.220936
"2790ead3eba9370f00024472",804875317.220936
"9b06c7cebd33cd26cd6cc089",966159740.077061
"fbb89795386c14f5088fccdc",828007512.365352
"e8a3d9d6134ae8d631791e52",966159740.077061
"5c535b7d92e34c0fe4b66891",745056881.399019
"d88544e4e85add30aa795ce6",407488741.958834
"01b78983d268b52137e5ac1b",584243270.055947
"25414034e50ca33fcdcda4cf",686073852.556605
"2212e0125cb7f75390020951",1135906789.07194
"a4d5ea1b907e98be72b5c49b",569094583.023605
"2df90c0a3e2b9138fe276a75",1191884503.9972
"c520b7e8de3796450ce49a30",398733140.292713
"35114fa32397272437e67a54",398999757.84547
"bb5726ac16b4ade709151159",398999757.84547
"b4dc6733589bb35444b74c55",804875317.220936
"3b0b0bb06d95c5ea1aed2d95",528608257.377446
"fb7bd85c05cd74d945d22de0",570447935.001119
"6396667677a878ff61e1b536",537049674.50326
"47b5804ba1a998c3e7544092",570447935.001119
"ad4d91ed26c1fd5702b94064",1135906789.07194
"2b802261b8bd839aa0b04b16",828007512.365352
"0bf9fe130da23aea7142bb7a",1191884503.9972
"90511f2411d4a37a7224b995",804875317.220936
"1355fdce5b97bb36da15734e",966159740.077061
"775a6affce535c5a19ea5f30",1135906789.07194
"e36d70d72c2758d7fef242df",804875317.220936
"2fde05df6a3aa9f57385e6a7",584243270.055947
"5e0100ae728e347eedce5b14",966159740.077061
"a636ffa140f80412f003734d",1135906789.07194
"74746d24b9bd86e23338bcd9",1135906789.07194
"99c539fecb3bc233288ff905",686073852.556605
"44760087930212643641eeb4",966159740.077061
"2c5d940b5ef2276f1fac1ca5",1135906789.07194
"b26f22f1fd5a991ecd1e07f8",1067010199.78957
"1ffafa78622c45ea4127ce82",804875317.220936
"32a555016892e7a74d231545",804875317.220936
"8d06037db08d0754bb67da4f",820807831.521663
"80255211d99c72e343b32798",820807831.521663
"070062cd1c769f3be9255af1",966159740.077061
"0451f65828e628c2220df77f",1135906789.07194
"d96f6225db81dbf3d1a0e9bd",584243270.055947
"b1527eec2e6709dc51e03f9e",1067010199.78957
"5464fe43eded098294d634ba",804875317.220936
"ea37ad89fbe4159940586718",407488741.958834
"4057a676e7012fd37af9c3b1",584243270.055947
"51273a81121232e7f30cfd1e",407488741.958834
"3cfd9ba5c6993718c0c532ff",398999757.84547
"8567e677b30c410df80004c9",804875317.220936
"7a34bcd9f86f5036b526c3f4",804875317.220936
"3dda25226646e1e91f4c948d",804875317.220936
"a2529027db6b525e365e7be0",507661148.484271
"c6115d5e908e04e67915a581",649142857.850406
"8d0ae601094562744c8dba4f",528608257.377446
"55209683056fe2f9faef7fc8",570179483.116122
"e840095310907e82a159d683",804875317.220936
"278fcdbf16e3064ba42c6785",1135906789.07194
"74af10afa02e7724eeeef108",828007512.365352
"b763f71e8a5bdeecf0f3f0e5",398733140.292713
"5472d536d1b6b731537bb67e",584243270.055947
"995ba6d1fd63d5160fb18e71",1031009203.99989
"f424ca724e7df1c37ed78aa9",828007512.365352
"c2aa451b62293042b7244fff",804875317.220936
"d4ca9506161d3f4bb3ca57fa",398733140.292713
"799862427c1f335eadedf4e8",398999757.84547
"1f3b3bd08063993c23586c93",528608257.377446
"817422f4c278ff27a22b05d7",649142857.850406
"db9798a3f9ac287754f3ae01",820807831.521663
"7ead45d1f505649429904307",649142857.850406
"ac7ab254166442188c6c5c25",745056881.399019
"67250a8950aebdbc67f7fbfa",804875317.220936
"641f4319c315cbb74872b8ac",584243270.055947
"710b0541a025b1b6a5a80c41",584243270.055947
"a10f459124248ef30f290cad",804875317.220936
"1aac53220223d0d823e70d0f",584243270.055947
"9d0ae0c4dc11d8c6d94e545e",804875317.220936
"be685d2954b8c7337ec94942",804875317.220936
"e43151473292e4e98f121f63",427130287.584116
"e04fab3d74d14be3b8dd2c8c",649142857.850406
"c77509a6eb6665bb8eb07d95",828007512.365352
"9753470e033b35407a2eca2d",576790017.536058
"825f57ad0527d4abf41cffc9",966159740.077061
"0d8074979d302868c2534262",1135906789.07194
"15a3e60c7a5d55243057d7df",398999757.84547
"6de06f867a28393a9e95c7d4",398733140.292713
"4d418d0079828e244dbaff5a",804875317.220936
"2de93fc191360ae22b0402dd",427130287.584116
"86792949f2e6a347208cbffd",804875317.220936
"6d8a0768adedcc1070d28390",804875317.220936
"459963742bbaadbd9db97723",804875317.220936
"235b10cad7233d579a966948",828007512.365352
"4443407341bec8b7b0af40b4",828007512.365352
"d7047492f4c53a0cdbde60e5",1135906789.07194
"5541cbe23acd6ffd4aa0d939",537049674.50326
"1d0853f825cc0aec6f5544cb",1135906789.07194
"f016623361c6ccc5163e79d5",1135906789.07194
"d280fed64d1c23ac9d79ce20",1135906789.07194
"7e86f11cd63ff6c8a3c12fe2",1135906789.07194
"9d7f161ee660b1bcb54574b1",1067010199.78957
"a0722c5527c6d3cd5cac9477",966159740.077061
"278a2cd98528eb1341a6b685",427130287.584116
"b755f88ff3907bbe2a417e07",820807831.521663
"2bb55b0a92d62454867bb158",1135906789.07194
"960c9349b6ef9b747ebe5829",820807831.521663
"2c8352c418097f82a50d9bbf",828007512.365352
"47d7ba800f164f397fcafa9d",804875317.220936
"610061a0e67aea7d222f08cf",828007512.365352
"a33de2559b5f56d1b3cfce08",804875317.220936
"f020fef57e9069e4dea2d71f",1135906789.07194
"883f095dd3f7e972d7dd3c2b",804875317.220936
"b0b784bfe2d3c1b3b1320613",823845351.013421
"1ea66dd4a72d93f5967be730",584243270.055947
"90b04117887941ac898a67a8",398733140.292713
"022357a3d48ea87d58ffb46e",584243270.055947
"292224fa68b0303a90063801",584243270.055947
"6cf924390dd3ed4454403887",398733140.292713
"555a293dbc104e00f182fe34",649142857.850406
"e13ef02a57d35f71a4fe6121",584243270.055947
"c82929467d22589ec62c0475",584243270.055947
"18a74c9a49ad381aee5e02de",804875317.220936
"da40d46cb91d9e59fe12e6ba",584243270.055947
"6320f26d77fcd56675db6b97",1135906789.07194
"3307731f3bc518012912f1b3",966159740.077061
"ba94572d1e050bb92522f112",387273926.201338
"6e0d6bcb01e99fc4959d3f7f",398733140.292713
"dc3cbbb2fa00043d02958219",804875317.220936
"495aa774f4db66db6df30e93",880185193.726054
"6ba298925ffad32daae55385",966159740.077061
"8df5099d856c7f9de43990ab",1135906789.07194
"93c5c5d9d1e99824178be9ff",1067010199.78957
"ffbce3ccf241890ec95104e4",398999757.84547
"2c03c38782e365e68b32d6bf",387273926.201338
"7734421098413f27fae86fef",828007512.365352
"2b50969f1faab80655bb9104",804875317.220936
"025a98586386211b1519f9be",398733140.292713
"6013b8c04f7b9fbc74ef1ec4",584243270.055947
"11075db1cf9899c8640e1b90",398999757.84547
"61ba09084039a467410aeadb",804875317.220936
"eb2880c2433c4b2500fd40ef",804875317.220936
"f7f8607535159c82dbfc6c14",398733140.292713
"35c7a7c0ace36f4b95423c4c",528608257.377446
